Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,abbreviation,allelic_requirement,consider,database_cross_reference,definition,discarded/obsoleted synonym,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_synonym_type,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/hp.obo#hposlim_core,http://purl.obolibrary.org/obo/hp.obo#secondary_consequence,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0000700,http://purl.obolibrary.org/obo/RO_0002581,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/contributor,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/date,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,in_subset,inheres in,inheres in part of,layperson term,logical-definition-view-relation,part of,plural form,shorthand,subset_property,synonym_type_property,term replaced by,UK spelling
http://purl.obolibrary.org/obo/HP_0011242,Underdeveloped stem of antihelix,"Antihelix, stem, underdeveloped","Decreased protrusion of the antihelical ridge, proximal to its bifurcation, relative to the prominence of a normal helix.|The degree of prominence of the stem is highly variable and is attributable to the volume of the cartilage and/or the acuteness of the folding angle. Interpretation of degree of antihelical prominence may be difficult when the conchal anatomy is distorted, e.g., in cupped ear.",false,,,http://purl.obolibrary.org/obo/HP_0011244,,,,UMLS:C4021192,"Decreased protrusion of the antihelical ridge, proximal to its bifurcation, relative to the prominence of a normal helix.",,,,"Antihelix, stem, underdeveloped",,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0011244,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2011-12-18T11:38:15Z,,HP:0011242,"The degree of prominence of the stem is highly variable and is attributable to the volume of the cartilage and/or the acuteness of the folding angle. Interpretation of degree of antihelical prominence may be difficult when the conchal anatomy is distorted, e.g., in cupped ear.",Underdeveloped stem of antihelix,,HP:0011242,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0004560,HP_0004560,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0004560,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0002938,
http://purl.obolibrary.org/obo/HP_0032108,Mildly reduced contrast sensitivity,Mild reduction in contrast sensitivity,A mild reduction in the ability to perceive visual contrast characterized by 0.20-0.59 log unit contrast sensitivity loss.,false,,,http://purl.obolibrary.org/obo/HP_0032036,,,,,A mild reduction in the ability to perceive visual contrast characterized by 0.20-0.59 log unit contrast sensitivity loss.,,,,Mild reduction in contrast sensitivity,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0032036,,,,,,,2018-11-17T14:16:34Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0032108,,Mildly reduced contrast sensitivity,,HP:0032108,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031961,Abnormal serum anion gap,,"Any deviation from the normal value of the serum anion gap, which is calculated from the electrolytes measured in the chemical laboratory, is defined as the sum of serum chloride and bicarbonate concentrations subtracted from the serum sodium concentration.|The determination of the anion gap is used in the detection and analysis of acid-base disorders, assessment of quality control in the chemical laboratory, and detection of such disorders as multiple myeloma, bromide intoxication, and lithium intoxication. The normal value can vary widely, reflecting both differences in the methods that are used to measure its constituents and substantial interindividual variability.",false,,,http://purl.obolibrary.org/obo/HP_0004360,,,,,"Any deviation from the normal value of the serum anion gap, which is calculated from the electrolytes measured in the chemical laboratory, is defined as the sum of serum chloride and bicarbonate concentrations subtracted from the serum sodium concentration.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0004360,,,,,,,2018-07-07T14:27:01Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0031961,"The determination of the anion gap is used in the detection and analysis of acid-base disorders, assessment of quality control in the chemical laboratory, and detection of such disorders as multiple myeloma, bromide intoxication, and lithium intoxication. The normal value can vary widely, reflecting both differences in the methods that are used to measure its constituents and substantial interindividual variability.",Abnormal serum anion gap,,HP:0031961,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033696,Pseudo-chilblain,Chilblain-like lesion,"Acral areas of erythema with vesicles or pustules. The lesions resemble chilblains and have purpuric areas, affecting hands and feet.|This condition is termed pseudo-chilblain because of the similar appearance of these lesions to chilblains. Pseudochilblains may be observed in persons with COVID-19 without documented exposure to cold or other risk factors for chilblains.",false,,,http://purl.obolibrary.org/obo/HP_0011123,,,,,"Acral areas of erythema with vesicles or pustules. The lesions resemble chilblains and have purpuric areas, affecting hands and feet.",,,,Chilblain-like lesion,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0011123,,,,,,,2021-03-07T23:03:37Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0033696,This condition is termed pseudo-chilblain because of the similar appearance of these lesions to chilblains. Pseudochilblains may be observed in persons with COVID-19 without documented exposure to cold or other risk factors for chilblains.,Pseudo-chilblain,,HP:0033696,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031061,Impaired toileting ability,,"This term applies to an individual who requires help transferring to the toilet, cleaning self or who uses bedpan or commode.",false,,,http://purl.obolibrary.org/obo/HP_0031058,,,,,"This term applies to an individual who requires help transferring to the toilet, cleaning self or who uses bedpan or commode.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0031058,,,,,,,2017-05-28T22:22:26Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0031061,,Impaired toileting ability,,HP:0031061,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0040306,Decreased male libido,,Reduced desire for sexual activity on the part of a male.,false,,,http://purl.obolibrary.org/obo/HP_0046504|http://purl.obolibrary.org/obo/HP_0040307,,,,,Reduced desire for sexual activity on the part of a male.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0046504|http://purl.obolibrary.org/obo/HP_0040307,,,,,,,,,,,,,,,,,,HP:0040306,,Decreased male libido,,HP:0040306,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0410399,Positive blood lead test,Increased blood lead level,Detection of lead in the blood.,false,,,http://purl.obolibrary.org/obo/HP_0410172,,,,,Detection of lead in the blood.,,,,Increased blood lead level,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0410172,,,,,,,,,,,,,https://orcid.org/0000-0001-5208-3432,,,,,HP:0410399,,Positive blood lead test,,HP:0410399,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0006295,HP_0006295,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0006295,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0000670,
http://purl.obolibrary.org/obo/HP_0012627,Pseudoexfoliation,,"Deposition of fibrillar material that can be found on all anterior segment structures bathed by aqueous humor.|In the eye, pseudoexfoliation syndrome is characterized by the deposition of fibrillar material that can be found on all anterior segment structures bathed by aqueous humor. PXM can be observed in vivo during slit lamp examination. It appears as 'dandruff-like' material in the anterior chamber or most characteristically on the anterior lens capsule deposited in a double concentric ring pattern. The rings are separated by a clear zone presumably created because of the movement of the iris on the anterior lens surface. The central ring is located at the area of the iris sphincter, while the peripheral ring is only visible after pupil dilation. PXM is also often observed by slit lamp examination at the pupillary margin, on the lens zonules and on the trabecular meshwork. The site of production of this material which is a complex of various glycoproteins is unclear, but PXM can potentially originate from the iris, lens epithelium, ciliary body, or the trabecular meshwork.",false,,,http://purl.obolibrary.org/obo/HP_0004328,,,,UMLS:C4022815,Deposition of fibrillar material that can be found on all anterior segment structures bathed by aqueous humor.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0004328,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2014-01-17T10:50:32Z,,HP:0012627,"In the eye, pseudoexfoliation syndrome is characterized by the deposition of fibrillar material that can be found on all anterior segment structures bathed by aqueous humor. PXM can be observed in vivo during slit lamp examination. It appears as 'dandruff-like' material in the anterior chamber or most characteristically on the anterior lens capsule deposited in a double concentric ring pattern. The rings are separated by a clear zone presumably created because of the movement of the iris on the anterior lens surface. The central ring is located at the area of the iris sphincter, while the peripheral ring is only visible after pupil dilation. PXM is also often observed by slit lamp examination at the pupillary margin, on the lens zonules and on the trabecular meshwork. The site of production of this material which is a complex of various glycoproteins is unclear, but PXM can potentially originate from the iris, lens epithelium, ciliary body, or the trabecular meshwork.",Pseudoexfoliation,,HP:0012627,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100437,Bullet-shaped proximal phalanx of the 3rd toe,Bullet-shaped proximal bone of the 3rd toe,"An abnormal morphology of the proximal phalanx of the third toe, with a short and wide phalanx that tapers distally. Bullet-shaped phalanges lack the normal diaphyseal constriction.",false,,,http://purl.obolibrary.org/obo/HP_0010361|http://purl.obolibrary.org/obo/HP_0010205,,,,UMLS:C4022090,"An abnormal morphology of the proximal phalanx of the third toe, with a short and wide phalanx that tapers distally. Bullet-shaped phalanges lack the normal diaphyseal constriction.",,,,Bullet-shaped proximal bone of the 3rd toe,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010361|http://purl.obolibrary.org/obo/HP_0010205,,,,,,,,,,,,,,,,,,HP:0100437,,Bullet-shaped proximal phalanx of the 3rd toe,,HP:0100437,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0007046,HP_0007046,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0007046,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0002194,
http://purl.obolibrary.org/obo/HP_0008858,HP_0008858,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0008858,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0008873,
http://purl.obolibrary.org/obo/HP_0031534,Passive dorsiflexion of the 5th finger more than 90 degrees,,"An abnormally increased ability to bend (dorsiflex) one's fifth finger. To assess this feature, the examiner requests to proband to extend the elbows,to bend the wrist back so that it forms a ninety degree angle to the forearm, and to extend the fingers. Then, the proband is requested to bend the fifth finger back as far as is possible without discomfort. If the angle of the fifth finger exceeds 90 degrees, this is considered to be abnormal.|This feature is tested on the right and left side and if positive, each feature contributes one point to the Beighton score.",false,,,http://purl.obolibrary.org/obo/HP_0004207,,,,,"An abnormally increased ability to bend (dorsiflex) one's fifth finger. To assess this feature, the examiner requests to proband to extend the elbows,to bend the wrist back so that it forms a ninety degree angle to the forearm, and to extend the fingers. Then, the proband is requested to bend the fifth finger back as far as is possible without discomfort. If the angle of the fifth finger exceeds 90 degrees, this is considered to be abnormal.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0004207,,,,,,,2017-09-24T00:56:23Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0031534,"This feature is tested on the right and left side and if positive, each feature contributes one point to the Beighton score.",Passive dorsiflexion of the 5th finger more than 90 degrees,,HP:0031534,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000076,Vesicoureteral reflux,Vesico-ureteral reflux|Ureteric reflux|Ureteral reflux|Vesicoureteric reflux,Abnormal (retrograde) movement of urine from the bladder into ureters or kidneys related to inadequacy of the valvular mechanism at the ureterovesicular junction or other causes.,false,,,http://purl.obolibrary.org/obo/HP_0000009|http://purl.obolibrary.org/obo/HP_0025634,,,,UMLS:C0042580|SNOMEDCT_US:197811007|Fyler:4510|MSH:D014718,Abnormal (retrograde) movement of urine from the bladder into ureters or kidneys related to inadequacy of the valvular mechanism at the ureterovesicular junction or other causes.,,HP:0008667|HP:0006002|HP:0005998,,Vesico-ureteral reflux|Ureteric reflux|Ureteral reflux|Vesicoureteric reflux,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000009|http://purl.obolibrary.org/obo/HP_0025634,,,,,,,,,,,,,,,,,,HP:0000076,,Vesicoureteral reflux,,HP:0000076,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001888,Lymphopenia,Low lymphocyte number|Lymphocytopenia|Absolute lymphocyte count decrease|Decreased blood lymphocyte number,A reduced number of lymphocytes in the blood.,false,,,http://purl.obolibrary.org/obo/HP_0040088,,,,SNOMEDCT_US:48813009|UMLS:C0024312|MSH:D008231,A reduced number of lymphocytes in the blood.,,,,Low lymphocyte number|Lymphocytopenia|Absolute lymphocyte count decrease|Decreased blood lymphocyte number,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0040088,,,,,,,,,,,,,,,,,,HP:0001888,,Lymphopenia,,HP:0001888,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010491,Digital constriction ring,Amniotic constriction rings of digits,"A narrow segment of significantly reduced circumference of a digit.|The description should specify the hand and digit that is affected and the approximate location of the band relative to the phalanges. It may be described as partial, if it does not involve the entire circumference of the digit.",false,,,http://purl.obolibrary.org/obo/HP_0009775,,,,UMLS:C4021261,A narrow segment of significantly reduced circumference of a digit.,,,,Amniotic constriction rings of digits,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0009775,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2009-09-16T11:08:16Z,,HP:0010491,"The description should specify the hand and digit that is affected and the approximate location of the band relative to the phalanges. It may be described as partial, if it does not involve the entire circumference of the digit.",Digital constriction ring,,HP:0010491,http://purl.obolibrary.org/obo/hp.obo#hposlim_core,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000940,Abnormal diaphysis morphology,Anomaly of the limb diaphyses|Anomaly of the limb diaphyses morphology|Abnormal shape of shaft of long bone|Abnormality of the diaphyses|Abnormality involving the diaphyses of the limbs|Abnormality of shaft of long bone of the limbs,"An abnormality of the structure or form of the diaphysis, i.e., of the main or mid-section (shaft) of a long bone.",false,,,http://purl.obolibrary.org/obo/HP_0011314|http://purl.obolibrary.org/obo/HP_0002813,,,,UMLS:C4021787,"An abnormality of the structure or form of the diaphysis, i.e., of the main or mid-section (shaft) of a long bone.",,HP:0006504,,Anomaly of the limb diaphyses|Anomaly of the limb diaphyses morphology|Abnormal shape of shaft of long bone|Abnormality of the diaphyses|Abnormality involving the diaphyses of the limbs|Abnormality of shaft of long bone of the limbs,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0011314|http://purl.obolibrary.org/obo/HP_0002813,,,,,,,,,,,,,,,,,,HP:0000940,,Abnormal diaphysis morphology,,HP:0000940,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005965,HP_0005965,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0005965,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0005978,
http://purl.obolibrary.org/obo/HP_0034447,Increased circulating interleukin 18 concentration,IL-18 high in blood,An increased concentration of interleukin-18 in the blood circulation.,false,,,http://purl.obolibrary.org/obo/HP_0030782,,,,,An increased concentration of interleukin-18 in the blood circulation.,,,,IL-18 high in blood,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0030782,,,,,,,2022-11-26T14:13:53Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0034447,,Increased circulating interleukin 18 concentration,,HP:0034447,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033491,Global mesangial sclerosis,,"A generalized global (over 80%) increase of mesangial matrix that is present throughout the mesangial stalk (with or without associated mesangial hypercellularity).|Glomerular changes can be focal (only in some glomeruli) or diffuse (in all or almost all the glomeruli), and segmental (only a part of the glomerulus) or global (the entire glomerulus).",false,,,http://purl.obolibrary.org/obo/HP_0033232,,,,,A generalized global (over 80%) increase of mesangial matrix that is present throughout the mesangial stalk (with or without associated mesangial hypercellularity).,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0033232,,,,,,,2021-01-10T13:02:15Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0033491,"Glomerular changes can be focal (only in some glomeruli) or diffuse (in all or almost all the glomeruli), and segmental (only a part of the glomerulus) or global (the entire glomerulus).",Global mesangial sclerosis,,HP:0033491,,,,,,,,,,,,
